"product_id","sku","name","price","sale_price","original_price","grape","wine_type","producer","country","region","abv","volume","vintage","stock_status","categories","description","url","image"
"35650","VD/1462","Rượu Vang Pháp Chartron et Trébuchet Chambolle-Musigny 2017","4.187.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2017","in-stock","","","https://winecellar.vn/ruou-vang-phap/chartron-et-trebuchet-chambolle-musigny-2017/","https://winecellar.vn/wp-content/uploads/2023/06/chartron-et-trebuchet-chambolle-musigny.jpg"
"35627","VT/0579","Rượu Vang Pháp Chartron et Trébuchet Chassagne-Montrachet 2019","1.694.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2019","in-stock","","","https://winecellar.vn/ruou-vang-phap/chartron-et-trebuchet-chassagne-montrachet-2019/","https://winecellar.vn/wp-content/uploads/2023/06/chartron-et-trebuchet-chassagne-montrachet.jpg"
"45270","VT/0579-21","Rượu Vang Pháp Chartron et Trébuchet Chassagne-Montrachet 2021","1.188.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2021","in-stock","","","https://winecellar.vn/ruou-vang-phap/chartron-et-trebuchet-chassagne-montrachet-2021/","https://winecellar.vn/wp-content/uploads/2023/06/chartron-et-trebuchet-chassagne-montrachet.jpg"
"94061","VT/0579-22","Rượu Vang Pháp Chartron et Trébuchet Chassagne-Montrachet 2022","4.356.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","","https://winecellar.vn/ruou-vang-phap/chartron-et-trebuchet-chassagne-montrachet-2022/","https://winecellar.vn/wp-content/uploads/2023/06/chartron-et-trebuchet-chassagne-montrachet.jpg"
"51342","VT/0581","Rượu Vang Pháp Chartron et Trébuchet Meursault 2020","4.235.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Pháp Chartron et Trébuchet Meursault 2020","","1","750ml","2020","in-stock","","Rượu mang sắc vàng nhạt ánh xanh, lan tỏa hương thơm quyến rũ với hoa kim ngân, dương xỉ, kẹo chanh, brioche và bánh mì nướng. Vị rượu thơm ngon, điểm xuyết những nốt hương của bánh hạnh nhân và hạt phỉ, hậu vị kéo dài với khoáng chất tươi mới, sống động.","https://winecellar.vn/ruou-vang-phap/chartron-et-trebuchet-meursault-2020/","https://winecellar.vn/wp-content/uploads/2023/06/chartron-et-trebuchet-meursault.jpg"
"94064","VT/0581-22","Rượu Vang Pháp Chartron et Trébuchet Meursault 2022","4.235.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Pháp Chartron et Trébuchet Meursault 2022","","1","750ml","2022","in-stock","","","https://winecellar.vn/ruou-vang-phap/chartron-et-trebuchet-meursault-2022/","https://winecellar.vn/wp-content/uploads/2023/06/chartron-et-trebuchet-meursault.jpg"
"35646","VD/1461","Rượu Vang Pháp Chartron et Trébuchet Pommard 1er Cru Les Grands Epenots 2018","3","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Pháp Chartron et Trébuchet Pommard 1er Cru Les Grands Epenots 2018","","1","750ml","2018","in-stock","","Chartron et Trébuchet Pommard 1er Cru Les Grands Epenots 2018 mang sắc đỏ ruby trầm đậm, bí ẩn. Hương thơm phức hợp hé lộ những nốt anh đào đen chín mọng, mâm xôi rừng hòa cùng thảo mộc và gỗ sồi hòa quyện tinh tế, đặc sắc. Vị chát mềm mại, độ chua cân bằng. Hậu vị dài lâu, mềm mại nhưng vẫn đầy đặn rõ nét.","https://winecellar.vn/ruou-vang-phap/chartron-et-trebuchet-pommard-1er-cru-les-grands-epenots-2018/","https://winecellar.vn/wp-content/uploads/2023/06/chartron-et-trebuchet-pommard-1er-cru-les-grands-epenots.jpg"
"34269","VD/0662","Rượu vang Pháp Château Ausone 2010","9","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2010","in-stock","","Trong sắc hồng ngọc tươi sáng, trẻ trung, hương thơm đậm đà và tinh tế của mâm xôi, socola đen và gỗ tuyết tùng nhẹ nhàng bung tỏa. Vị rượu đậm với kết cấu rắn chắc, đậm đà, để lại hậu vị cân bằng tinh tế.","https://winecellar.vn/ruou-vang-phap/chateau-ausone-2010/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-ausone.jpg"
"34271","VD/0662-12","Rượu vang Pháp Château Ausone 2012","4","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2012","in-stock","","Rượu thể hiện chất vị tuyệt vời với cấu trúc sang trọng và hương thơm tinh tế. Hương thơm dày đặc với những quả đen chính nhất được đệm thêm bởi kết cấu mềm mượt hiếm thấy. Vị chua cùng vị chát chín đậm làm nổi bật sự phức hợp và mạnh mẽ. Rượu thể hiện phong vị thanh lịch nhưng cũng vô cùng rắn rỏi, chắc chắn cần phải chờ đợi để thưởng thức trọn vẹn hơn.","https://winecellar.vn/ruou-vang-phap/chateau-ausone-2012/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-ausone.jpg"
"34272","VD/0154","Rượu vang Pháp Château Ausone 2014","4","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2014","in-stock","","Chất vị rượu vang mạnh mẽ, đậm đặc với vị chát mượt mà trên nền đỏ tím sẫm màu với nồng độ tuyệt vời. Rượu chứa đầy hương mận đen, các loại trái cây mọng nước, kết hợp với một số nốt hương của gia vị và thuốc lá với độ cân bằng hoàn hảo.","https://winecellar.vn/ruou-vang-phap/chateau-ausone-2014/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-ausone.jpg"
"34273","VD/0662-15","Rượu vang Pháp Château Ausone 2015","5","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2015","in-stock","","Rượu nồng nàn hương anh đào đen chín mọng, mận đen và cam thảo với sự tinh khiết cùng mức lan tỏa đáng kinh ngạc. Rượu có vị chát mềm mượt với cấu trúc phức hợp, đậm đà, để lại dư vị quyến rũ với sức lôi cuốn bung tỏa vô cùng hấp dẫn.","https://winecellar.vn/ruou-vang-phap/chateau-ausone-2015/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-ausone.jpg"
"34274","VD/0662-16","Rượu vang Pháp Château Ausone 2016","5","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2016","in-stock","","Rượu mang sắc đỏ đỏ thạch lựu đậm, lan tỏa hương mâm xôi đen chín hoàn hảo với tinh chất hóa lỏng của đá, mang tới chất vị rắn rỏi, mạnh mẽ và hào phóng.","https://winecellar.vn/ruou-vang-phap/chateau-ausone-2016/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-ausone.jpg"
"34275","VD/0662-17","Rượu vang Pháp Château Ausone 2017","4","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2017","in-stock","","Rượu lan tỏa hương trái cây sống động mà vô cùng thanh khiết của quả mâm xôi. Chất vị tươi sáng lan tỏa chút phấn khoáng và hương socola thoáng nhẹ ở hậu vị, thưởng thức ngon nhất từ 2024.","https://winecellar.vn/ruou-vang-phap/chateau-ausone-2017/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-ausone.jpg"
"34282","VD/1402","Rượu vang Pháp Château Calon Ségur 1996","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","1996","in-stock","","Nốt hương thân cây và gỗ tuyết tùng, bao phủ bởi lớp hương trái cây đen trong cấu trúc chặt chẽ với vị chát vừa phải nhưng đủ dày, được hỗ trợ và cân bằng với vị chua sắc nét. Hậu vị dài lâu cuốn theo chất vị khoáng đạt.","https://winecellar.vn/ruou-vang-phap/chateau-calon-segur-1996/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-calon-segur.jpg"
"34284","VD/1402-00","Rượu vang Pháp Château Calon Ségur 2000","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2000","in-stock","","Hương thơm từ nho đỏ, nam việt quất, dâu tây với nhiều vị thuốc lá, tuyết tùng, thảo mộc cay và gia vị. Chất vị tươi sáng, sắc nét với rất nhiều hương phức hợp, thể hiện tiềm năng phát triển nhiều thập kỷ.","https://winecellar.vn/ruou-vang-phap/chateau-calon-segur-2000/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-calon-segur.jpg"
"31752","VD/1235","Rượu Vang Pháp Château Cheval Blanc 2016","4","","","Merlot","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Cheval Blanc 2016","","1","750ml","2016","in-stock","","","https://winecellar.vn/ruou-vang-phap/chateau-cheval-blanc-2016/","https://winecellar.vn/wp-content/uploads/2023/03/chateau-cheval-blanc.jpg"
"15359","VD/0957","Rượu vang Pháp Château Croix-Mouton","9","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","","in-stock","","Một dòng vang Merlot tuyệt hảo, lan tỏa hương khói quyến rũ và hương trái quả dày dặn. Vị rượu đậm đà với vị chát êm ái, tinh tế. Biểu tượng M trên nhãn chai được thay đổi màu sắc và hình dạng mỗi năm, thể hiện cá tính đặc sắc của mỗi niên vụ.","https://winecellar.vn/ruou-vang-phap/chateau-croix-mouton-bordeaux-superieur/","https://winecellar.vn/wp-content/uploads/2021/04/chateau-croix-mouton.jpg"
"24599","VD/0137-19","Rượu vang Pháp Château de Tabuteau 2019","6","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2019","in-stock","","Hương vị: Rượu thể hiện sự mãnh mẽ nhưng không kém phần tinh tế được nổi bật với màu đỏ sâu tuyệt đẹp. Mở rượu lan toả hương thơm quyến rũ từ trái mọng chín, quế.","https://winecellar.vn/ruou-vang-phap/chateau-de-tabuteau-2019/","https://winecellar.vn/wp-content/uploads/2022/05/chateau-de-tabuteau.jpg"
"42483","VD/0137-21","Rượu vang Pháp Château de Tabuteau 2021","6","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2021","in-stock","","","https://winecellar.vn/ruou-vang-phap/chateau-de-tabuteau-2021/","https://winecellar.vn/wp-content/uploads/2022/05/chateau-de-tabuteau.jpg"
"73840","VD/0137-22","Rượu vang Pháp Château de Tabuteau 2022","6","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2022","in-stock","","","https://winecellar.vn/ruou-vang-phap/chateau-de-tabuteau-2022/","https://winecellar.vn/wp-content/uploads/2022/05/chateau-de-tabuteau.jpg"
"34432","VD/1414","Rượu vang Pháp Château Hosanna 2019","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2019","in-stock","","Hương thơm hòa quyện tinh tế giữa hương trái cây đỏ chín mọng và các loại gia vị nồng nàn. Vị chát mịn màng và ấm áp từ rượu vang làm cho mỗi giọt rượu trở thành một trải nghiệm tận hưởng tinh tế","https://winecellar.vn/ruou-vang-phap/chateau-hosanna-2019/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-hosanna.jpg"
"36765","VD/1041-97","Rượu vang Pháp Château La Fleur-Pétrus 1997","2","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","1997","in-stock","","Niên vụ 1997 mang tới làn rượu với sắc đỏ trầm ấm. Rượu lan tỏa hương thơm ban đầu của lá nho đỏ, sau đó là tầng hương socola ngọt ngào cùng hương gỗ sồi ấm áp. Rượu thể hiện cường độ tuyệt vời với chất vị của mâm xôi, kết hợp hài hòa với gỗ sồi mới, ấm áp cùng gỗ tuyết tùng, để lại dư vị thanh lịch, cuốn hút với hậu vị gỗ sồi lắng đọng, cuốn theo dư vị êm ái, dài lâu.","https://winecellar.vn/ruou-vang-phap/chateau-la-fleur-petrus-1997/","https://winecellar.vn/wp-content/uploads/2021/06/chateau-la-fleur-petrus-2005.jpg"
"34384","VD/1236-16","Rượu vang Pháp Château Lascombes 2016","4.840.000","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2016","in-stock","","Hương từ mâm xôi, cà phê, các loại trái cây mọng đỏ kết hợp với một chút cam thảo, mocha, gia vị và bạch đậu khấu. Vị rượu đậm ngọt ngào, tròn trịa mang tới chất vị sắc nét với độ căng bóng bẩy, hậu vị mocha đầy lưu luyến.","https://winecellar.vn/ruou-vang-phap/chateau-lascombes-2016/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-lascombes.jpg"
"34382","VD/1236","Rượu vang Pháp Château Lascombes 2018","4.961.000","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2018","in-stock","","","https://winecellar.vn/ruou-vang-phap/chateau-lascombes-2018/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-lascombes.jpg"
"35492","VD/1447","Rượu Vang Pháp Château Le Rey Les Argileuses 2021","847.000","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Le Rey Les Argileuses 2021","","1","750ml","2021","in-stock","","Hương thơm trái cây đỏ ngọt ngào, đầy chiều sâu với sự cân bằng tuyệt vời. Rượu có chất vị hài hòa, mềm mại, tươi mới và vô cùng mượt mà. Hậu vị kéo dài bền bỉ, bộc lộ hương vị mãnh liệt của cam thảo và quả mọng đen","https://winecellar.vn/ruou-vang-phap/chateau-le-rey-les-argileuses-2021/","https://winecellar.vn/wp-content/uploads/2023/06/chateau-le-rey-les-argileuses.jpg"
"91687","VD/1447-22","Rượu Vang Pháp Château Le Rey Les Argileuses 2022","847.000","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Le Rey Les Argileuses 2022","","1","750ml","2022","in-stock","","Hương thơm trái cây đỏ ngọt ngào, đầy chiều sâu với sự cân bằng tuyệt vời. Rượu có chất vị hài hòa, mềm mại, tươi mới và vô cùng mượt mà. Hậu vị kéo dài bền bỉ, bộc lộ hương vị mãnh liệt của cam thảo và quả mọng đen","https://winecellar.vn/ruou-vang-phap/chateau-le-rey-les-argileuses-2022/","https://winecellar.vn/wp-content/uploads/2023/06/chateau-le-rey-les-argileuses.jpg"
"35494","VD/1448","Rượu Vang Pháp Château Le Rey Les Rocheuses 2020","1.331.000","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Le Rey Les Rocheuses 2020","","1","750ml","2020","in-stock","","Hương hoa, muối biển, hạt cà phê, đất ướt và mận đen lan tỏa nồng nàn. Rượu có độ đậm vừa phải, thanh lịch và tươi mát với các lớp hương vị anh đào đen mượt mà, rực rỡ cùng hương gia vị cùng vị chát mượt mà đặc trưng","https://winecellar.vn/ruou-vang-phap/chateau-le-rey-les-rocheuses-2020/","https://winecellar.vn/wp-content/uploads/2023/06/chateau-le-rey-les-rocheuses.jpg"
"41605","VD/1343","Rượu Vang Pháp Château Pape Clément 2015","7","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Pape Clément 2015","","1","750ml","2015","in-stock","","","https://winecellar.vn/ruou-vang-phap/chateau-pape-clement-2015/","https://winecellar.vn/wp-content/uploads/2023/12/chateau-pape-clement.jpg"
"72306","VD/1016-20","Rượu Vang Pháp Château Pey La Tour 2020","605.000","","","Bordeaux Blend, Sauvignon Blanc, Cabernet Franc","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Pey La Tour 2020","","1","750ml","2020","in-stock","","Nếu bạn đang tìm kiếm một dòng vang đỏ đáp ứng đủ các tiêu chí: từ thương hiệu danh tiếng, hương vị thơm ngon và giá thành tốt thì Château Pey La Tour là gợi ý lý tưởng nhất. Từ tập đoàn Dourthe lừng danh, Château Pey La Tour mang sắc đỏ ruby tuyệt đẹp, nồng nàn hương thơm trái quả như mâm xôi, lý chua đen. Chất vị vang tươi mới, sống động, vị chát mượt mà, cân bằng hoàn hảo. Hậu vị kéo dài, để lại ấn tượng độc đáo với độ tươi ngon khó cưỡng.","https://winecellar.vn/ruou-vang-phap/chateau-pey-la-tour-2020-2/","https://winecellar.vn/wp-content/uploads/2023/12/chateau-pey-la-tour-1.jpg"
"24282","VD/1016-20-6L","Rượu Vang Pháp Château Pey La Tour 2020 6L","7","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Pey La Tour 2020 6L","","1","","2020","in-stock","","Rượu lan tỏa hương thơm trái cây thơm ngon như mâm xôi đen, mâm xôi đỏ, hương vị tươi mới, cân bằng tuyệt vời, vị chát mềm mịn, dư vị kéo dài lưu luyến.","https://winecellar.vn/ruou-vang-phap/chateau-pey-la-tour-2020/","https://winecellar.vn/wp-content/uploads/2023/12/chateau-pey-la-tour-1.jpg"
"41887","VD/1016-21","Rượu Vang Pháp Château Pey La Tour 2021","605.000","","","Bordeaux Blend, Sauvignon Blanc, Merlot","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Pey La Tour 2021","","1","750ml","2021","in-stock","","Dòng vang mang hương vị vang Bordeaux cổ điển, đậm đà, thấm đẫm tinh hoa của thổ nhưỡng và tinh túy từ những giống nho đặc trưng. Rượu mang sắc đỏ ruby, lan tỏa hương hoa quả đỏ chín mọng, chất vị tươi mát, tròn đầy, cân bằng hoàn hảo với nốt hương cam thảo và gia vị ấm áp.","https://winecellar.vn/ruou-vang-phap/chateau-pey-la-tour-2021/","https://winecellar.vn/wp-content/uploads/2023/12/chateau-pey-la-tour-1.jpg"
"95681","VD/1016-21-1.5L","Rượu Vang Pháp Château Pey La Tour 2021 1.5L","1.210.000","","","Bordeaux Blend, Blend","Rượu Vang Đỏ","Nhà sản xuất","Pháp Chateau Pey La Tour","","1","1500ml","2021","in-stock","","Dòng vang mang hương vị vang Bordeaux cổ điển, đậm đà, thấm đẫm tinh hoa của thổ nhưỡng và tinh túy từ những giống nho đặc trưng. Rượu mang sắc đỏ ruby, lan tỏa hương hoa quả đỏ chín mọng, chất vị tươi mát, tròn đầy, cân bằng hoàn hảo với nốt hương cam thảo và gia vị ấm áp.","https://winecellar.vn/ruou-vang-phap/chateau-pey-la-tour-2021-1500ml/","https://winecellar.vn/wp-content/uploads/2023/12/chateau-pey-la-tour-1.jpg"
"95683","VD/1016-21-6L","Rượu Vang Pháp Château Pey La Tour 2021 6L","7","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Pháp Château Pey La Tour 2021 6L","","1","","2021","in-stock","","Dòng vang mang hương vị vang Bordeaux cổ điển, đậm đà, thấm đẫm tinh hoa của thổ nhưỡng và tinh túy từ những giống nho đặc trưng. Rượu mang sắc đỏ ruby, lan tỏa hương hoa quả đỏ chín mọng, chất vị tươi mát, tròn đầy, cân bằng hoàn hảo với nốt hương cam thảo và gia vị ấm áp.","https://winecellar.vn/ruou-vang-phap/chateau-pey-la-tour-2021-6l/","https://winecellar.vn/wp-content/uploads/2023/12/chateau-pey-la-tour-1.jpg"
"35719","VT/0431-22","Rượu vang Pháp Château Timberlay Blanc 2022","6","","","Sauvignon Blanc, Bordeaux Blend","Rượu Vang Trắng","Nhà sản xuất","Bordeaux","","1","750ml","2022","in-stock","","Rượu toát lên hương thơm thanh lịch, tinh tế của hoa trắng, đào và lê, hòa quyện cùng sắc thái cam chanh tươi mát. Trên vòm miệng, vang gây ấn tượng với độ chua sống động, được cân bằng khéo léo bởi khoáng chất nhẹ nhàng, tạo nên tổng thể phong phú, tròn trịa. Hậu vị kéo dài, dễ chịu và đầy cuốn hút.","https://winecellar.vn/ruou-vang-phap/chateau-timberlay-blanc-2022/","https://winecellar.vn/wp-content/uploads/2022/05/chateau-timberlay-blanc.jpg"
"24268","VD/1157","Rượu vang Pháp Château Timberlay Rouge","6","","","Bordeaux Blend, Sauvignon Blanc","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","","in-stock","","Dòng vang này là sự hòa quyện tinh tế của các giống nho đỏ trứ danh vùng Bordeaux, mở ra hương vị đậm đà của trái mọng chín như anh đào, mận và mâm xôi. Tất cả được nâng đỡ bởi cấu trúc hài hòa, tròn trịa, tạo nên tổng thể cân bằng và cuốn hút trong từng ngụm rượu.","https://winecellar.vn/ruou-vang-phap/chateau-timberlay-rouge/","https://winecellar.vn/wp-content/uploads/2022/05/chateau-timberlay-rouge-2019.jpg"
"34434","VD/1415","Rượu vang Pháp Château Trotanoy 2015","2","","","Merlot","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2015","in-stock","","Hương thơm từ nấm truffle, cam thảo, cà phê và những quả anh đào đen chín mọng. Vị rượu mạnh mẽ, vị chát mượt mà, bao phủ trong miệng những lớp hương trái cây chín mọng cùng hương socola ngọt ngào","https://winecellar.vn/ruou-vang-phap/chateau-trotanoy-2015/","https://winecellar.vn/wp-content/uploads/2023/05/chateau-trotanoy.jpg"
